age,competative_exams,access_to_internet,study_hours_per_day,has_scholarship,extracurricular_activities,fam_fin_status,health,f_edu,m_edu,f_job,m_job,alcoholic,additional_tuition,fam_size,fam_relation,prev_percent_1,prev_percent_2,prev_percent_3,gender_F,gender_M,residence_D,residence_H,location_R,location_U,TARGET_PREDICTION_PERCENT
20,1,1,4,0,0,4,3,4,5,0,1,0,0,2,4,98,89,78,False,True,False,True,True,False,96
23,1,1,5,0,1,3,4,3,3,0,0,1,1,4,5,61,80,64,False,True,False,True,True,False,68
20,0,1,3,0,1,2,4,5,5,0,0,0,0,9,5,95,96,88,False,True,True,False,True,False,87
22,0,1,4,0,1,4,4,1,3,1,0,1,0,3,4,85,82,86,True,False,True,False,False,True,83
16,1,1,2,0,0,3,3,3,3,1,0,4,1,3,2,73,76,89,True,False,False,True,False,True,76
20,0,0,4,1,0,2,4,1,1,1,0,0,0,3,2,87,89,78,True,False,True,False,False,True,84
20,0,1,4,1,0,3,4,2,2,1,0,1,0,5,5,75,75,87,False,True,True,False,False,True,79
24,0,1,10,1,1,5,4,5,2,1,1,4,1,4,4,85,88,82,False,True,True,False,True,False,99
20,0,1,4,0,0,2,2,2,2,1,1,1,0,4,2,87,92,79,True,False,True,False,False,True,85
19,1,1,7,1,1,3,4,2,1,1,1,4,1,4,3,64,85,58,False,True,False,True,True,False,72
19,0,1,5,0,1,3,5,5,5,0,1,0,0,3,5,90,91,87,True,False,False,True,False,True,85
22,0,1,1,0,1,4,4,2,2,1,0,0,1,2,5,60,80,95,True,False,True,False,True,False,71
21,1,0,6,1,1,4,4,4,4,1,1,2,1,5,4,90,92,76,True,False,True,False,True,False,81
20,1,1,3,0,1,4,5,5,5,1,0,0,0,4,5,75,80,85,True,False,False,True,False,True,85
18,0,0,2,0,0,4,4,1,0,0,0,3,1,3,4,32,35,30,True,False,True,False,False,True,32
19,0,1,3,0,1,5,5,5,4,1,1,0,0,4,5,71,72,70,True,False,True,False,False,True,70
20,1,1,2,1,1,5,5,5,5,1,0,0,1,4,5,87,90,76,True,False,False,True,False,True,89
24,1,1,8,1,1,4,4,4,1,1,0,3,1,5,5,92,95,89,False,True,True,False,True,False,99
19,0,1,7,1,0,4,5,2,2,0,0,1,0,7,5,88,97,70,False,True,True,False,True,False,72
21,0,1,5,0,0,4,5,5,5,1,0,2,0,6,4,80,75,90,False,True,False,True,False,True,79
23,1,1,6,1,1,5,3,2,2,1,0,0,0,4,5,87,43,96,False,True,True,False,True,False,64
26,1,1,6,1,0,2,4,4,1,1,0,2,0,3,5,60,55,73,False,True,False,True,True,False,91
15,0,1,2,0,1,5,5,4,4,1,1,1,0,4,4,88,76,91,False,True,True,False,False,True,90
22,0,1,2,0,1,3,3,3,1,1,0,1,0,3,3,88,82,88,False,True,True,False,False,True,88
20,0,1,3,0,1,2,4,5,4,0,1,0,1,6,5,71,67,81,False,True,False,True,True,False,61
26,0,1,6,1,1,3,4,4,1,1,0,4,1,3,4,85,88,82,True,False,False,True,True,False,93
19,1,0,5,0,1,5,2,4,3,1,1,0,0,2,2,65,63,63,False,True,True,False,True,False,68
19,1,1,3,2,2,4,5,2,3,1,0,0,2,4,3,97,90,96,False,True,True,False,False,True,92
23,1,0,2,0,0,4,4,2,5,1,0,1,1,4,5,76,68,84,True,False,False,True,False,True,65
20,0,1,8,0,1,2,4,1,4,1,0,3,1,3,5,73,60,94,True,False,True,False,True,False,75
25,1,1,9,0,1,1,3,3,3,1,1,2,0,5,2,55,71,55,True,False,True,False,True,False,63
19,0,1,7,0,1,4,5,5,5,1,1,0,0,4,5,56,60,58,False,True,True,False,True,False,59
20,0,1,9,0,0,3,3,3,1,1,0,4,1,5,2,78,89,68,False,True,False,True,False,True,98
20,0,1,7,1,0,3,4,2,3,1,0,1,0,4,5,88,88,78,True,False,True,False,False,True,80
18,0,1,3,0,1,3,1,3,3,1,0,0,1,3,1,60,88,84,False,True,False,True,False,True,84
22,1,1,3,1,0,4,4,2,1,1,0,1,0,5,2,92,78,96,False,True,False,True,False,True,89
21,0,0,1,1,4,5,4,3,3,1,0,0,0,3,5,75,82,100,False,True,False,True,False,True,92
23,1,1,4,1,0,4,5,1,1,1,0,3,1,3,4,84,90,85,True,False,False,True,False,True,71
20,1,1,9,0,0,3,4,2,1,1,0,4,0,3,5,76,74,79,True,False,True,False,False,True,76
15,0,1,1,0,0,4,5,4,4,1,1,4,0,3,5,66,92,85,False,True,True,False,False,True,81
20,0,1,3,0,1,2,3,4,3,0,0,1,0,4,5,84,78,87,False,True,True,False,False,True,83
28,0,0,6,0,1,3,3,1,3,1,0,0,0,4,3,64,63,85,False,True,True,False,False,True,85
20,0,1,3,0,0,3,4,5,5,1,1,1,0,4,5,98,93,75,True,False,False,True,False,True,88
21,1,0,6,1,1,3,3,3,3,0,1,2,1,5,5,88,87,78,False,True,True,False,True,False,83
20,0,1,9,1,0,3,4,3,2,0,0,1,0,4,5,77,83,91,False,True,True,False,True,False,72
19,0,0,3,0,0,1,3,1,2,1,1,0,1,6,3,90,87,83,False,True,True,False,False,True,90
19,0,1,14,1,1,5,5,5,4,1,1,2,1,3,3,73,90,53,False,True,False,True,False,True,72
19,0,1,5,0,0,4,4,5,5,1,1,0,0,4,5,83,79,74,True,False,False,True,False,True,77
20,0,1,1,0,1,2,3,3,3,1,0,1,1,4,4,85,77,83,False,True,True,False,False,True,82
15,1,1,4,1,0,2,3,3,4,1,1,1,1,4,2,77,99,98,False,True,True,False,False,True,88
18,1,0,0,2,0,3,3,3,4,1,1,0,2,3,4,94,86,93,False,True,True,False,False,True,89
21,1,0,6,1,0,1,4,1,2,1,1,3,0,6,5,60,63,59,True,False,False,True,False,True,63
23,1,1,3,0,1,3,2,3,1,1,1,2,0,2,3,54,86,63,False,True,False,True,False,True,50
20,1,1,6,0,0,4,5,3,1,1,0,0,0,4,5,70,68,68,False,True,False,True,False,True,81
14,0,1,1,1,0,4,2,5,0,1,0,0,0,1,2,96,87,80,True,False,True,False,False,True,87
18,0,1,5,0,0,1,3,1,0,0,0,3,1,3,1,59,50,64,True,False,False,True,False,True,99
20,0,1,3,0,0,2,4,3,2,1,0,0,1,3,3,89,87,84,True,False,True,False,True,False,92
18,1,1,8,1,0,3,4,2,1,1,0,1,1,4,3,76,61,89,True,False,False,True,True,False,64
20,0,1,1,1,1,5,5,5,3,0,1,0,1,8,5,70,53,88,False,True,False,True,True,False,80
18,1,0,5,1,0,5,4,2,0,1,0,2,0,6,1,73,74,78,True,False,False,True,False,True,78
22,0,0,3,1,0,1,5,4,3,0,0,2,1,2,4,89,85,87,False,True,False,True,True,False,88
18,0,1,3,0,1,5,5,5,5,1,0,1,1,3,5,96,98,82,True,False,False,True,False,True,92
23,0,1,3,0,1,4,3,3,2,1,1,2,1,4,5,78,74,75,False,True,False,True,False,True,76
23,1,1,10,1,1,3,3,5,3,1,1,0,0,3,1,76,67,81,False,True,False,True,False,True,75
19,0,1,2,0,1,2,3,3,2,1,0,0,0,3,4,70,89,54,False,True,True,False,False,True,85
24,1,1,2,0,1,5,5,5,3,1,1,0,1,6,4,85,88,82,True,False,False,True,False,True,92
22,1,0,6,1,1,5,5,5,5,0,1,3,0,3,5,90,94,82,True,False,True,False,False,True,87
19,0,1,6,0,1,4,5,3,5,1,1,0,0,5,5,89,89,90,False,True,True,False,True,False,88
20,0,1,1,0,1,1,3,3,1,0,0,0,0,5,4,77,67,76,True,False,True,False,False,True,72
19,0,1,3,1,1,4,5,4,3,1,0,1,0,5,5,90,97,78,False,True,False,True,False,True,77
20,1,1,5,1,0,4,5,3,4,1,0,1,0,4,5,87,85,87,True,False,True,False,False,True,86
21,1,1,4,0,0,5,5,5,5,1,0,1,0,6,5,69,69,82,False,True,True,False,False,True,80
22,0,1,5,0,1,3,3,3,3,0,1,3,1,6,4,89,90,76,False,True,False,True,False,True,80
22,1,1,1,0,0,2,1,0,5,1,0,1,0,2,3,58,61,57,False,True,False,True,True,False,63
20,1,1,4,1,1,3,4,2,2,1,0,1,0,3,5,72,71,75,False,True,False,True,True,False,72
24,0,1,1,0,0,1,3,4,2,1,1,3,0,4,3,89,90,69,True,False,False,True,False,True,83
20,0,1,4,0,0,1,3,5,4,1,0,0,0,4,5,85,81,82,True,False,False,True,True,False,84
20,1,0,5,1,1,3,3,3,3,1,0,0,1,3,3,69,84,87,False,True,True,False,True,False,64
20,1,1,2,0,1,3,5,3,3,1,0,1,0,4,5,69,71,83,False,True,False,True,False,True,69
25,1,1,4,0,0,2,3,1,2,0,0,1,1,6,3,92,82,66,False,True,False,True,False,True,80
19,0,1,1,0,0,3,4,4,4,1,0,1,0,4,5,68,67,56,True,False,False,True,False,True,63
21,0,1,1,1,1,4,4,5,5,0,0,0,0,4,2,80,82,81,False,True,True,False,False,True,82
20,1,1,8,0,1,5,5,3,1,0,0,0,0,4,5,98,99,84,False,True,True,False,True,False,95
23,0,1,11,0,0,1,3,2,1,1,0,2,1,3,5,100,99,90,True,False,False,True,True,False,96
18,1,1,2,0,1,3,5,4,4,1,0,0,0,3,4,56,80,65,False,True,False,True,False,True,89
18,1,0,2,1,0,2,3,4,4,0,1,1,1,4,4,58,56,60,True,False,True,False,False,True,63
21,1,1,8,0,1,2,3,2,1,1,0,0,1,5,2,81,73,96,False,True,False,True,False,True,83
26,1,1,2,1,0,2,4,4,3,1,0,2,1,5,3,87,90,82,True,False,False,True,True,False,96
18,0,1,4,1,1,3,2,4,2,0,0,1,1,6,5,90,88,76,True,False,False,True,False,True,85
19,0,1,6,1,1,3,3,5,1,1,0,0,0,3,2,73,81,95,False,True,False,True,True,False,71
21,1,1,2,1,1,3,5,5,5,0,0,1,1,6,5,86,89,55,True,False,True,False,False,True,65
20,0,1,4,0,1,5,3,5,4,0,0,1,0,5,3,88,79,91,False,True,False,True,False,True,86
23,0,0,5,1,1,5,4,5,5,1,1,0,0,5,4,89,92,81,False,True,True,False,True,False,92
25,0,1,14,0,1,3,5,3,1,1,0,4,0,4,2,90,99,89,True,False,False,True,True,False,93
22,0,0,13,1,0,4,3,3,2,1,1,3,1,4,5,38,50,42,True,False,True,False,False,True,43
21,0,1,2,1,1,3,4,3,3,0,0,1,0,4,5,83,79,83,True,False,False,True,False,True,75
25,0,0,8,0,1,4,3,2,1,1,0,0,0,4,4,77,55,75,False,True,True,False,True,False,75
21,0,1,4,0,1,3,5,5,3,1,0,1,0,6,5,67,62,82,False,True,False,True,False,True,89
18,0,1,3,0,1,3,2,4,5,1,1,3,0,3,4,96,69,80,True,False,False,True,False,True,65
22,1,1,12,1,1,5,5,4,3,1,1,1,0,4,1,49,37,49,False,True,True,False,False,True,45
19,0,1,2,0,1,1,3,3,2,1,0,3,0,4,4,80,80,89,False,True,True,False,False,True,80
21,1,0,1,0,1,1,3,5,2,1,0,1,0,5,3,68,66,62,True,False,True,False,False,True,67
24,0,0,5,1,1,5,4,5,4,1,1,0,0,4,4,85,88,82,False,True,True,False,True,False,86
20,0,1,8,0,0,3,3,2,2,1,0,1,1,3,3,94,94,81,False,True,False,True,False,True,90
25,0,0,7,0,1,5,3,5,3,1,0,4,1,4,5,77,82,66,False,True,False,True,True,False,61
23,1,0,7,0,0,1,5,2,2,1,1,4,1,4,3,80,81,82,True,False,False,True,False,True,85
19,0,0,3,1,1,3,4,2,3,0,0,3,1,2,3,78,74,79,False,True,True,False,False,True,82
23,1,1,7,1,1,3,3,3,3,1,0,0,0,3,3,88,88,77,True,False,False,True,True,False,83
16,0,0,2,0,0,4,2,2,2,0,1,1,0,3,4,57,63,68,True,False,True,False,False,True,65
21,0,1,2,1,0,3,3,4,4,1,1,0,0,5,5,86,84,83,True,False,True,False,True,False,80
20,0,1,2,1,1,3,4,5,1,1,0,0,1,4,2,71,73,71,False,True,True,False,True,False,73
21,1,0,6,1,1,2,2,2,2,0,0,2,1,5,2,92,89,78,True,False,True,False,True,False,84
20,0,0,2,0,0,3,3,1,4,0,1,0,0,6,4,99,59,89,False,True,True,False,True,False,95
21,1,1,5,1,0,3,4,5,5,1,1,0,0,5,4,56,67,55,True,False,False,True,False,True,68
19,0,0,2,1,1,5,3,1,3,0,1,0,1,5,5,95,67,69,True,False,False,True,False,True,93
19,1,1,0,0,1,4,5,4,4,1,1,2,1,6,4,94,86,90,False,True,False,True,False,True,90
17,0,1,1,0,1,3,3,2,1,0,1,4,1,4,4,74,84,80,False,True,True,False,True,False,82
20,0,1,6,1,0,3,5,1,1,0,0,1,0,5,1,75,75,88,False,True,True,False,True,False,72
20,0,1,0,0,0,3,4,2,3,1,0,1,0,3,3,85,84,81,False,True,True,False,False,True,82
20,0,1,6,0,1,3,4,3,3,1,0,1,0,4,5,84,83,89,False,True,False,True,False,True,68
21,1,1,2,0,1,4,4,3,3,1,0,1,0,5,5,88,86,84,False,True,True,False,False,True,88
16,0,1,2,0,1,3,5,3,4,1,0,3,1,3,5,50,56,61,False,True,True,False,True,False,54
20,0,1,2,0,1,1,5,1,2,1,0,0,0,3,4,93,56,93,False,True,True,False,True,False,90
20,0,1,5,0,1,3,3,1,1,0,0,1,0,4,4,79,75,80,True,False,False,True,True,False,79
20,0,1,3,0,0,4,5,4,2,1,0,1,0,4,5,85,84,84,True,False,True,False,False,True,84
15,1,0,1,1,1,4,2,2,2,0,1,1,1,4,4,65,83,91,True,False,False,True,True,False,75
22,0,1,5,0,1,3,3,3,3,0,1,3,1,6,4,91,87,76,False,True,False,True,False,True,80
26,1,1,4,1,1,3,4,2,1,1,0,4,0,5,5,93,83,99,True,False,True,False,False,True,92
21,0,1,1,0,1,1,3,1,1,0,0,1,0,4,3,87,80,82,True,False,True,False,False,True,84
17,0,1,1,0,0,4,5,2,2,1,0,3,1,3,3,53,76,100,True,False,True,False,False,True,72
7,0,0,3,0,1,2,1,2,0,0,1,0,1,2,1,94,95,80,False,True,True,False,True,False,89
23,0,1,1,0,0,2,4,3,2,1,0,0,1,5,5,60,52,73,True,False,True,False,False,True,77
30,1,0,5,0,1,5,5,4,1,0,0,0,1,2,4,77,54,44,True,False,False,True,False,True,93
20,0,1,6,1,1,3,3,3,2,1,0,1,0,4,3,88,87,71,False,True,False,True,False,True,81
15,0,1,2,0,1,2,2,3,3,1,1,1,0,3,5,94,80,96,False,True,True,False,False,True,78
19,1,1,1,0,1,4,4,2,5,1,1,0,1,5,3,77,93,89,False,True,True,False,False,True,90
22,0,1,1,0,0,5,5,4,5,1,1,3,0,5,4,61,63,62,True,False,True,False,False,True,63
21,1,0,8,0,1,4,5,4,1,1,1,1,0,4,5,78,80,79,False,True,True,False,True,False,79
25,0,1,2,0,1,3,2,3,3,1,0,1,1,5,5,82,86,59,True,False,True,False,False,True,86
20,0,1,5,1,3,3,5,4,4,1,0,0,1,5,3,79,86,100,True,False,False,True,False,True,92
19,1,1,1,0,0,1,5,4,2,0,1,0,1,6,3,87,92,88,True,False,True,False,False,True,93
17,0,0,2,0,0,4,1,4,4,1,1,0,1,6,4,77,37,45,True,False,True,False,True,False,64
22,1,0,5,0,1,4,2,3,3,1,0,0,1,4,3,96,97,87,False,True,True,False,False,True,65
19,0,1,4,1,1,2,4,5,4,1,1,0,0,4,5,94,93,94,False,True,True,False,False,True,92
15,0,1,2,0,0,3,5,4,4,1,1,2,0,4,4,76,80,83,True,False,True,False,False,True,80
22,1,1,5,0,4,5,3,4,3,1,1,0,0,4,3,84,97,96,False,True,True,False,False,True,93
19,0,1,7,0,1,5,5,4,4,1,1,0,0,3,5,99,98,98,True,False,True,False,False,True,98
15,1,0,2,0,1,5,5,4,4,1,1,1,0,5,3,98,40,88,False,True,True,False,False,True,92
23,1,1,7,1,1,4,4,4,4,1,1,0,0,3,3,89,87,77,False,True,False,True,True,False,82
20,0,1,1,1,1,4,4,5,4,1,0,1,0,4,5,93,91,96,True,False,True,False,False,True,80
23,0,1,5,1,0,2,5,3,4,0,0,0,1,6,4,67,96,58,False,True,False,True,True,False,73
19,0,1,3,0,1,4,4,4,4,1,0,1,0,6,5,96,90,83,True,False,False,True,False,True,90
20,1,1,12,0,1,4,4,5,5,1,1,0,1,5,5,80,88,85,True,False,True,False,False,True,92
22,0,1,5,0,1,5,5,5,5,1,1,3,1,6,4,87,89,78,False,True,False,True,False,True,83
20,1,0,6,0,0,5,2,1,2,1,0,0,1,5,2,72,67,96,False,True,True,False,True,False,84
16,0,1,1,0,0,3,5,4,4,1,1,1,1,4,3,54,85,98,False,True,True,False,False,True,79
22,0,1,4,0,1,3,4,5,5,1,1,0,1,2,2,48,60,92,False,True,True,False,True,False,68
20,1,0,8,1,1,1,2,1,4,1,0,4,0,2,2,73,74,77,False,True,False,True,True,False,79
16,1,1,3,0,1,5,2,4,4,1,1,1,0,4,3,54,65,89,True,False,True,False,False,True,97
21,0,0,7,1,1,4,4,2,2,1,0,3,1,5,3,63,58,68,True,False,False,True,True,False,84
21,1,1,2,1,1,5,5,4,5,1,0,0,1,4,5,98,99,98,False,True,True,False,False,True,99
26,1,0,1,0,0,5,1,3,5,1,0,0,1,2,4,92,70,93,False,True,True,False,False,True,85
15,0,1,4,1,1,5,1,1,1,0,1,1,1,5,3,88,100,94,True,False,False,True,True,False,92
15,1,1,1,0,0,5,3,2,4,1,1,1,1,3,3,70,92,98,False,True,True,False,False,True,86
21,1,1,1,1,0,4,1,3,5,1,1,2,1,6,4,70,69,67,True,False,True,False,True,False,73
19,0,1,6,0,1,4,5,4,4,1,1,0,1,3,5,79,77,79,True,False,True,False,False,True,76
22,0,1,1,1,1,3,5,1,1,0,0,1,0,4,5,74,77,74,False,True,False,True,True,False,76
16,1,1,2,0,1,5,3,2,2,1,0,2,0,6,3,89,93,97,True,False,False,True,True,False,97
16,0,1,1,0,0,3,5,2,2,1,1,2,0,4,1,78,67,77,True,False,True,False,False,True,73
23,1,1,5,0,1,3,4,5,2,1,0,0,0,4,5,82,71,53,False,True,False,True,False,True,52
16,1,1,4,0,0,5,5,3,1,1,1,1,0,6,4,97,76,56,False,True,True,False,False,True,95
19,0,1,6,1,1,4,4,5,3,1,0,1,0,4,5,63,79,78,False,True,False,True,False,True,88
20,0,1,2,0,1,1,1,3,3,1,0,0,1,3,1,88,86,87,False,True,False,True,False,True,85
20,1,1,5,1,0,3,3,1,1,1,1,2,0,3,3,85,88,75,True,False,True,False,True,False,94
15,1,1,2,0,0,4,1,4,3,1,1,0,0,4,4,73,88,89,False,True,True,False,True,False,82
32,1,0,4,1,0,3,2,5,0,0,0,0,0,8,5,81,71,78,False,True,False,True,True,False,76
20,0,1,4,1,1,5,3,5,4,0,0,0,0,5,5,71,96,81,False,True,False,True,True,False,88
18,1,0,5,1,1,5,5,2,4,1,1,1,0,7,5,85,77,82,False,True,True,False,True,False,84
18,0,1,1,0,1,2,2,3,4,0,0,1,0,5,4,79,82,57,True,False,True,False,False,True,70
19,0,1,2,0,1,5,4,5,5,1,1,1,0,5,5,98,97,87,True,False,False,True,False,True,94
19,0,1,3,1,1,2,4,5,4,1,1,0,0,4,5,59,57,52,False,True,True,False,False,True,56
20,1,1,5,0,1,5,4,4,5,1,0,4,0,6,5,74,84,83,False,True,False,True,False,True,94
20,0,1,4,0,1,4,4,5,4,1,1,0,0,4,5,95,94,90,True,False,True,False,False,True,91
18,1,1,3,0,0,3,3,4,3,1,0,1,1,4,5,76,75,72,False,True,False,True,False,True,74
19,0,1,8,0,1,4,3,3,4,0,1,0,0,3,5,85,83,81,False,True,False,True,False,True,82
25,1,1,4,0,1,5,5,2,4,0,0,0,0,2,4,95,98,87,False,True,False,True,False,True,94
18,0,1,1,0,1,1,4,3,5,1,0,4,0,3,4,87,73,65,True,False,True,False,False,True,72
20,1,1,7,0,1,4,5,4,3,1,0,1,0,4,5,75,75,88,False,True,True,False,False,True,70
16,0,1,2,0,1,4,2,2,1,1,0,3,1,3,5,87,88,90,True,False,False,True,True,False,90
18,0,1,3,0,1,4,1,4,5,1,0,1,0,6,5,90,87,60,False,True,False,True,False,True,84
22,0,1,18,0,0,3,5,3,2,1,0,0,0,14,5,79,79,80,False,True,False,True,False,True,81
20,0,1,8,1,1,3,4,2,1,1,0,1,0,4,5,86,93,88,False,True,False,True,True,False,75
19,0,1,10,0,0,5,5,2,1,1,0,0,0,5,4,92,80,99,True,False,True,False,False,True,90
21,0,1,5,1,1,3,4,3,1,0,0,1,0,6,5,72,72,73,True,False,False,True,False,True,73
18,0,1,4,1,1,3,5,1,3,0,0,1,0,8,5,80,90,98,True,False,False,True,True,False,81
22,0,1,5,0,1,4,4,4,4,0,0,1,0,3,3,91,87,75,True,False,False,True,False,True,80
32,0,0,1,1,0,4,1,4,1,0,0,1,1,8,4,92,78,70,False,True,False,True,False,True,80
22,1,1,5,0,1,3,4,3,3,1,0,2,0,6,4,70,76,62,False,True,False,True,False,True,69
14,1,1,5,1,0,5,2,2,3,1,0,0,0,12,2,84,73,72,True,False,True,False,False,True,76
20,1,1,2,0,0,3,5,3,3,1,0,1,0,4,5,91,89,80,False,True,False,True,True,False,81
15,0,1,2,0,1,1,2,3,3,0,0,4,1,4,5,66,77,75,False,True,True,False,False,True,72
20,0,1,1,1,0,3,4,3,3,1,0,2,0,4,4,72,74,72,True,False,True,False,False,True,75
19,0,1,7,0,1,4,5,5,5,1,0,0,0,5,5,82,82,81,True,False,True,False,False,True,80
19,1,1,5,1,0,5,3,5,1,1,0,3,1,4,3,79,82,79,True,False,False,True,True,False,93
15,1,1,1,0,0,2,1,3,3,1,1,4,0,1,5,50,77,61,True,False,True,False,False,True,71
21,1,0,5,0,1,2,2,3,5,1,0,2,1,2,3,50,79,60,False,True,True,False,False,True,90
20,0,0,4,0,0,4,3,4,3,1,1,1,0,4,2,90,91,80,True,False,True,False,False,True,85
15,1,1,2,0,0,4,5,3,2,1,1,1,0,3,4,76,80,82,True,False,True,False,False,True,82
15,0,1,2,0,1,5,5,4,3,1,1,2,1,3,5,90,91,95,True,False,False,True,True,False,93
19,1,0,4,0,2,4,3,5,2,1,1,0,1,4,3,92,94,91,False,True,True,False,False,True,90
21,1,1,8,1,1,2,4,2,4,0,0,1,0,4,4,89,91,89,True,False,True,False,False,True,88
19,0,1,4,1,1,3,3,4,3,0,0,1,0,4,4,93,83,72,True,False,False,True,True,False,83
15,0,1,2,0,0,5,2,4,4,1,1,1,0,5,3,91,90,55,True,False,True,False,False,True,97
15,1,1,1,0,1,3,5,4,4,1,0,1,0,4,5,77,80,97,False,True,True,False,False,True,85
19,1,1,9,0,0,2,3,1,4,1,0,3,1,1,2,71,71,92,True,False,True,False,False,True,84
22,0,1,3,1,0,3,3,1,1,1,1,2,0,4,5,84,85,81,False,True,True,False,False,True,83
21,1,1,6,1,1,2,4,4,5,1,0,0,1,3,4,59,51,73,True,False,True,False,False,True,73
22,0,1,2,1,0,4,4,4,3,1,0,1,1,4,5,89,93,78,False,True,False,True,False,True,85
15,0,1,1,0,1,5,4,4,4,1,1,1,1,3,5,99,82,83,False,True,False,True,False,True,87
24,0,1,2,0,1,2,3,4,4,1,1,1,0,3,5,75,55,78,True,False,True,False,False,True,89
19,0,1,4,0,1,5,5,1,5,1,0,0,0,4,5,90,87,91,True,False,True,False,True,False,92
27,1,0,6,1,1,3,5,3,1,1,0,4,1,5,3,53,58,83,False,True,True,False,True,False,79
20,1,1,7,1,2,5,3,3,2,1,0,0,1,4,5,81,88,93,False,True,True,False,False,True,89
20,0,0,4,0,0,2,2,2,2,0,0,0,0,4,2,88,90,79,True,False,True,False,True,False,85
21,1,1,8,0,0,5,5,5,4,1,1,0,0,5,2,85,83,89,False,True,False,True,True,False,83
23,1,1,5,1,0,5,5,5,1,0,0,0,1,6,5,83,52,84,False,True,False,True,False,True,81
21,0,0,3,0,1,2,1,3,3,1,0,0,1,3,1,78,97,84,False,True,False,True,False,True,85
21,1,1,10,1,0,3,3,5,1,1,0,2,1,3,3,60,62,64,False,True,True,False,True,False,95
18,0,1,4,1,0,5,1,1,2,1,0,1,1,3,2,50,52,53,False,True,True,False,False,True,55
15,0,1,2,0,0,2,1,4,3,1,1,1,0,5,4,72,76,71,False,True,True,False,False,True,72
19,0,1,3,0,1,5,4,5,3,1,1,0,0,4,5,88,88,88,False,True,False,True,False,True,87
21,1,1,3,0,1,4,3,4,5,1,0,0,1,4,5,99,98,98,False,True,False,True,True,False,95
21,0,1,1,0,1,4,3,4,3,1,0,0,0,4,4,73,84,82,False,True,False,True,True,False,88
20,0,1,0,0,1,3,4,4,4,1,0,1,0,3,3,94,90,78,False,True,False,True,False,True,87
19,1,1,5,0,1,3,3,3,3,1,0,4,1,5,4,76,78,70,False,True,False,True,True,False,75
16,1,1,1,0,1,1,1,4,4,1,0,0,1,4,5,67,89,82,True,False,True,False,False,True,76
19,0,1,1,1,0,4,5,4,4,0,0,4,1,5,4,45,78,56,True,False,True,False,False,True,90
26,0,1,4,0,1,5,5,3,1,1,0,4,0,4,5,42,55,37,False,True,False,True,True,False,45
21,1,1,2,1,1,3,5,4,5,1,1,0,0,8,5,73,83,88,True,False,False,True,True,False,84
22,0,1,6,0,1,3,4,4,2,1,1,0,1,9,5,73,64,84,True,False,False,True,True,False,51
26,0,1,3,0,0,5,4,2,1,1,0,1,0,4,1,74,74,69,True,False,False,True,False,True,72
21,1,0,6,1,1,4,3,4,3,1,0,0,0,3,3,89,90,77,True,False,True,False,True,False,83
18,1,1,3,1,0,2,5,0,3,0,1,1,1,3,2,54,50,50,False,True,True,False,True,False,51
22,0,1,5,0,1,4,4,4,4,0,0,3,1,6,5,87,90,77,True,False,False,True,False,True,82
16,0,0,1,0,1,2,5,3,1,1,1,4,1,4,5,79,80,86,False,True,True,False,True,False,82
23,1,0,2,0,1,2,2,3,3,1,0,0,1,3,3,94,98,84,True,False,False,True,False,True,65
24,1,0,5,0,0,1,1,2,0,0,1,1,0,6,3,91,74,89,True,False,True,False,True,False,84
20,1,0,10,0,1,2,5,1,2,1,0,3,1,4,2,80,76,63,False,True,True,False,True,False,71
15,0,1,4,0,1,4,3,4,4,1,1,5,0,6,1,88,44,95,False,True,True,False,False,True,58
16,1,1,6,0,0,3,3,4,4,1,0,1,1,6,4,95,92,94,True,False,True,False,False,True,76
27,1,1,9,1,1,5,4,1,0,0,0,4,0,3,3,85,80,99,True,False,False,True,False,True,88
21,1,1,2,0,1,3,5,5,4,1,1,0,0,3,5,64,87,84,False,True,False,True,False,True,78
26,0,1,10,0,0,5,5,1,2,1,0,2,1,4,5,71,61,69,False,True,False,True,True,False,61
26,1,0,6,0,1,1,4,5,1,1,0,1,1,4,2,66,65,51,True,False,True,False,True,False,61
17,1,0,7,1,0,4,5,0,0,1,0,0,1,1,2,97,72,72,False,True,False,True,True,False,80
21,0,0,4,1,1,3,4,3,3,1,1,1,1,3,4,88,91,78,False,True,True,False,True,False,90
20,1,0,5,0,0,3,4,3,3,1,1,0,1,5,5,85,83,95,False,True,False,True,False,True,88
18,0,0,4,0,0,5,4,5,2,0,0,3,0,4,2,55,67,55,False,True,True,False,False,True,92
26,1,1,12,0,1,4,3,3,1,1,0,4,0,3,4,60,65,63,True,False,True,False,True,False,63
16,0,1,4,1,0,4,5,3,1,1,1,1,1,6,4,79,33,95,True,False,True,False,False,True,86
18,1,1,1,1,0,3,5,2,1,1,0,4,1,3,4,77,95,63,True,False,False,True,False,True,90
14,0,1,7,0,1,1,1,4,1,1,0,0,0,5,3,74,73,81,True,False,True,False,False,True,76
23,0,1,4,0,0,2,5,2,0,1,0,0,0,4,2,68,66,70,True,False,True,False,False,True,68
21,1,1,4,0,1,4,5,2,2,0,1,1,1,4,3,85,76,98,False,True,False,True,False,True,93
19,0,1,7,0,1,4,5,5,4,1,1,0,0,4,5,94,93,92,False,True,True,False,False,True,93
23,1,1,2,1,0,2,3,3,3,1,0,1,1,5,3,86,89,80,True,False,False,True,False,True,93
